nome,vendedor,Avaliação,reviews,preco_antigo,preco_atual,source,data
Notebook Acer Aspire 58md Ci5 13°g W11 Home  512ssd 8gb Ram Verde-escuro,Acer Brasil,4.9,8.0,3999.0,3199.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Positivo,4.6,57.0,3899.0,2699.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
"Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837",2Eletro,4.4,42.0,6998.0,4899.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto,2Eletro,4.3,7.0,4110.0,2999.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook Lenovo Ideapad 1 15amn7 Amd Ryzen 5 7520u 8gb 512gb Ssd Windows 11 15.6 - 82x5000nbr Cloud Grey,Lenovo,4.8,6.0,2899.0,2554.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook Lenovo Ideapad Slim 3 Intel Core I5 8gb 512gb Linux,Lenovo,5.0,82.0,3199.0,2964.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 12gb RAM 512gb Ssd Wi-fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite Vjfe69f11x-b1221h - Permite upgrade de memória RAM e SSD",NegociuN,5.0,29.0,4446.0,3424.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Linux 15.6 - 83mes00000 Luna Grey,Lenovo,4.9,139.0,5099.0,4474.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4,HP,5.0,2.0,4754.0,3324.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
Notebook Dell Inspiron I15-i120k-a35p I5 16gb 1tb 15.6 W11,Dell,4.8,2321.0,4399.0,4105.0,https://lista.mercadolivre.com.br/notebooks,2025-08-18 14:47:16.743024
