nome,vendedor,reviews,preco_antigo,preco_atual
Nome: Placa-mãe De Mesa Compatível Gh110 Ddr4 1000 2500,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.235,Preço atual: R$1.173
Nome: Notebook Asus Tuf Gaming F16 Fx607vj Nvidia Rtx 3050 Intel Core 5 210h 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Nível Ips 144hz Cinza - Rl007w,Vendedor: Por NVIDIA,Avaliação: 5.0 (6 reviews),Preço antigo: R$7.299,Preço atual: R$5.552
"Nome: Placa-mãe De Desktop Compatível Com Memória Ddr3, Placa",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$239,Preço atual: R$227
Nome: Compatível Ventilador De Refrigeração Tv Cpu Para Hu7580,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$36,Preço atual: R$34
Nome: Notebook Dell Latitude 5450 Ultra 5 125u 16gb 512gb Ssd Cor Cinza,Vendedor: Por Mercado Vendeu,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.201
Nome: Notebook Positivo Vision C14 Intel® Celeron® Linux 4GB 128GB eMMC 14” HD Lumina BAR – Cinza,Vendedor: Por Positivo,Avaliação: 4.6 (4697 reviews),Preço antigo: R$1.849,Preço atual: R$1.199
"Nome: Notebook Asus Vivobook Go E1504GA Intel Core I3 N305 4Gb Ram 256Gb Ssd Linux Keepos Tela 15,6 Fhd Silver - Nj447",Vendedor: Por Asus,Avaliação: 4.7 (581 reviews),Preço antigo: R$2.399,Preço atual: R$1.985
Nome: Caixa Superior Compatível Com Apoio Para As Mãos Elitebook,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$211,Preço atual: R$200
Nome: Compatível Altavoz Incorporado For Legion S7 16iah7 S7,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$102,Preço atual: R$97
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 32gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (56 reviews),Preço antigo: R$4.299,Preço atual: R$3.299
Nome: Notebook Asus Vivobook 16 X1607qa Snapdragon X1 26 100 16gb Ram 1tb Ssd Windows 11 Home Tela 16 Fhd Silver - Mb092w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$5.799,Preço atual: R$4.698
"Nome: Compatível Novo For Legion 5 Pro-16ach6h, Tapa Con",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$118,Preço atual: R$112
"Nome: Capa Base Cinza Compatível Para Ideapad 3 15iil05 3 15are05,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$194,Preço atual: R$185
Nome: Nova Caixa Inferior Compatível Para Latitude 3520 0kd56j,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$194,Preço atual: R$185
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 8gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.8 (10 reviews),Preço antigo: R$3.599,Preço atual: R$2.599
Nome: Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto,Vendedor: Por Dell,Avaliação: 4.8 (47 reviews),Preço antigo: R$4.739,Preço atual: R$4.399
Nome: Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza,Vendedor: Por Positivo,Avaliação: 4.5 (559 reviews),Preço antigo: R$2.099,Preço atual: R$1.399
"Nome: Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza",Vendedor: Por Positivo,Avaliação: 4.7 (230 reviews),Preço antigo: R$2.199,Preço atual: R$1.499
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 8gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.8 (10 reviews),Preço antigo: R$3.599,Preço atual: R$2.599
Nome: Chromebook Lenovo 100e Intel Celeron N4500 4gb 32gb,Vendedor: Por Lenovo,Avaliação: 4.9 (11 reviews),Preço antigo: —,Preço atual: R$1.484
Nome: Novo Case Compatível Com Dobradiça Legion 5-15imh05h,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$124,Preço atual: R$118
"Nome: Notebook Asus Vivobook 15 M1502ya Amd Ryzen 7 5825u 8gb Ram 512gb Ssd Linux Keepos 15,6 Fhd Cool Silver - Nj611",Vendedor: Por Asus,Avaliação: 5.0 (12 reviews),Preço antigo: R$3.499,Preço atual: R$2.554
Nome: Cabo De Toque Compatível Para Thinkpad X1 Carbon 10th 11th,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$113,Preço atual: R$107
"Nome: MacBook Pro A2141 16"" cinza-espacial 1TB SSD - Intel Core i9 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.500
Nome: Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4,Vendedor: Por HP,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.754,Preço atual: R$3.324
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.8 (134 reviews),Preço antigo: R$4.799,Preço atual: R$3.449
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por NegociuN,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.089,Preço atual: R$3.329
Nome: Notebook Asus Zenbook S14 Core Ultra7 258v 32gb 1tb Ssd W11,Vendedor: Por Asus,Avaliação: 5.0 (2 reviews),Preço antigo: R$13.999,Preço atual: R$9.353
"Nome: Compatível Com Ideapad 320-15 330-15, Tampa Com Dobradiça E",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$118,Preço atual: R$112
Nome: Notebook Dell Latitude 3420 Intel Core I5 11ger Memória Ram 16gb Armazenamento Ssd 256gb Windows 11 Tela 14,Vendedor: não encontrado,Avaliação: 4.2 (5 reviews),Preço antigo: —,Preço atual: R$3.099
"Nome: Compatível M08545-001 Para Elitebook 830 835 G7 G8, Cubierta",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$151,Preço atual: R$143
Nome: Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11 Cor Cinza - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.183
Nome: Notebook Lenovo Thinkpad T480 14  I5 8ª 8gb Ssd 256gb Preto (Recondicionado),Vendedor: Por Micro Livre,Avaliação: 4.7 (94 reviews),Preço antigo: R$1.799,Preço atual: R$1.673
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (57 reviews),Preço antigo: R$3.899,Preço atual: R$2.699
"Nome: Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837",Vendedor: Por 2Eletro,Avaliação: 4.4 (42 reviews),Preço antigo: R$6.998,Preço atual: R$4.899
Nome: Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto,Vendedor: Por 2Eletro,Avaliação: 4.3 (7 reviews),Preço antigo: R$4.110,Preço atual: R$2.999
Nome: Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742,Vendedor: Por Asus,Avaliação: 4.9 (87 reviews),Preço antigo: R$4.199,Preço atual: R$3.505
Nome: Capa Compatível Com Ideapad V14-ikb Lcd Com Dobradiça,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$133
"Nome: Substituição De Tela De Laptop De 13,3 Polegadas Compatível",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$331,Preço atual: R$315
Nome: Notebook Lenovo Ideapad 1 15amn7 Amd Ryzen 3 7320u 4gb 256gb Ssd Windows 11 15.6 - 82x5000lbr Cloud Grey,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$2.299,Preço atual: R$2.024
Nome: Capa Traseira Azul Compatível 5cb1b96518 Para Ideapad,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$291,Preço atual: R$277
"Nome: Notebook Ultra, Linux, 15,6 Pol. HD, Intel Celeron, 240GB SSD/ 8GB RAM, Cinza Escovado - UB262",Vendedor: não encontrado,Avaliação: 4.6 (263 reviews),Preço antigo: —,Preço atual: R$1.749
"Nome: Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 8gb Ram 1tb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1289",Vendedor: não encontrado,Avaliação: 4.8 (140 reviews),Preço antigo: —,Preço atual: R$2.797
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (57 reviews),Preço antigo: R$3.899,Preço atual: R$2.699
"Nome: Novo Compatível Para Envy X360 15-es 15-eu, Capa Traseira,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$259,Preço atual: R$246
Nome: Samsung Chromebook 4 Intel Dual-core 4gb 32gb Semi Novo Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.348
"Nome: Notebook ASUS X515KA Intel Celeron Dual Core N4500 4GB Ram 128GB SSD Windows 11 Home 15,6 HD Grey EJ303WS",Vendedor: não encontrado,Avaliação: 4.6 (425 reviews),Preço antigo: R$2.499,Preço atual: R$1.804
"Nome: Novo Compatível Para Latitude 5310 2 Em 1 Latitude 5310,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$227,Preço atual: R$216
Nome: Mini Console Industrial Com Fio Compatível Com Teclado Rgb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$153,Preço atual: R$145
"Nome: Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",Vendedor: não encontrado,Avaliação: 4.8 (256 reviews),Preço antigo: —,Preço atual: R$3.333
Nome: Notebook Lenovo Thinkbook 14 Intel Core i7 32gb 1tb W11pro,Vendedor: Por Lenovo,Avaliação: 5.0 (6 reviews),Preço antigo: —,Preço atual: R$6.929
"Nome: Compatível Novo 0nkpm7 Nkpm7 Para Latitude 5410, Cubierta",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$210,Preço atual: R$199
Nome: Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$3.399,Preço atual: R$2.979
Nome: Notebook Lenovo Thinkpad E14 Intel Core I5 10ª 16gb Ram 256gb Ssd M2 Windows 11 Pro,Vendedor: não encontrado,Avaliação: 4.9 (8 reviews),Preço antigo: —,Preço atual: R$3.399
Nome: Teclado Externo Multifuncional Sem Fio Sensível Ao Toque,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$63,Preço atual: R$60
Nome: Nova Capa Traseira Compatível Para V14 G2-itl V14 G2-alc,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$192,Preço atual: R$182
Nome: Compatível Com Thinkpad E480 E490 Apoio Para As Mãos Kb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$183,Preço atual: R$174
Nome: Notebook 2 Em 1 Positivo Duo C4128bp-1 11.6 Cinza 4gb De Ram - 128gb Ssd - Intel Celeron,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
"Nome: Mini Teclado Usb Azul Compatível, 4 Teclas, 1 Botão,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$188,Preço atual: R$178
Nome: Compatível Nova Cubierta Frontal De Bezel Lcd 098p51 Para,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$173,Preço atual: R$164
"Nome: Capa Traseira Lcd Compatível M82692-001, Nova, Para Envy",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$330,Preço atual: R$313
"Nome: Chip M3 Apple Macbook Air MC8j4ll/A 13,6 256 GB/16 GB de RAM - Starlight",Vendedor: não encontrado,Avaliação: 5.0 (5 reviews),Preço antigo: —,Preço atual: R$8.230
"Nome: Compatível Novo For Legion 5 Pro-16ach6h, Tapa Trasera,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$265,Preço atual: R$252
Nome: Substituição De Ventoinha De Resfriamento De Cpu Compatível,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$40,Preço atual: R$38
Nome: Notebook Lenovo Loq 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Windows 11 15.6 - 83kh0003br Luna Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (20 reviews),Preço antigo: —,Preço atual: R$7.199
"Nome: Compatível 5cb1c74898 Para Ideapad 5 Pro-16ihu6 -16ach6,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$140,Preço atual: R$133
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 16GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Samsung,Avaliação: 4.9 (2079 reviews),Preço antigo: R$4.499,Preço atual: R$4.274
"Nome: Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 8gb Ram 512gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj986w",Vendedor: não encontrado,Avaliação: 4.8 (374 reviews),Preço antigo: —,Preço atual: R$3.349
Nome: Capa Para Lcd G15 5510 5511 5515 120hz Compatível Com Novo,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$221,Preço atual: R$210
Nome: Novo Compatível Para Thinkpad E490 E495 E590 E15 Gen 1,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$123,Preço atual: R$117
"Nome: Notebook Samsung Galaxy Book4 Pro, Windows 11 Home, Intel® Core™ Ultra 5 125H, 16GB, 512GB SSD, 14'' Full HD AMOLED, Touchscreen, 1.23 kg",Vendedor: Por Samsung,Avaliação: 4.8 (69 reviews),Preço antigo: R$6.999,Preço atual: R$6.269
"Nome: Novo Compatível Para Thinkbook 14 G4 14 G5, Capa Com",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$111,Preço atual: R$105
Nome: Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto,Vendedor: Por Dell,Avaliação: 4.8 (47 reviews),Preço antigo: R$4.739,Preço atual: R$4.399
Nome: Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4,Vendedor: Por HP,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.754,Preço atual: R$3.324
Nome: Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza,Vendedor: Por Positivo,Avaliação: 4.5 (559 reviews),Preço antigo: R$2.099,Preço atual: R$1.399
"Nome: Notebook Samsung Galaxy Book4 Pro, Windows 11 Home, Intel® Core™ Ultra 5 125H, 16GB, 512GB SSD, 14'' Full HD AMOLED, Touchscreen, 1.23 kg",Vendedor: Por Samsung,Avaliação: 4.8 (69 reviews),Preço antigo: R$6.999,Preço atual: R$6.269
"Nome: Novo Compatível Para Thinkbook 14 G4 14 G5, Capa Com",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$111,Preço atual: R$105
Nome: Teclado Sem Fio Portátil Ultrafino Compatível,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$49,Preço atual: R$46
Nome: Amplificador De Alto-falantes Sem Fio Diy Compatível,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$101,Preço atual: R$96
"Nome: Compatível Com Legion Y530-15ich Y7000, Caixa Baixa",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$205,Preço atual: R$195
Nome: Notebook Lenovo V14 G4 Iru Intel Core I3 8gb 256gb W11 14,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$2.999,Preço atual: R$2.634
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (57 reviews),Preço antigo: R$3.899,Preço atual: R$2.699
"Nome: Notebook Gamer Acer Nitro V15 I7-13620h 13ªGen 8gb 512gb Rtx3050 6gb Linux 15.6"" FHD Preto - Anv15-51-7837",Vendedor: Por 2Eletro,Avaliação: 4.4 (42 reviews),Preço antigo: R$6.998,Preço atual: R$4.899
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por NegociuN,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.089,Preço atual: R$3.329
"Nome: Compatível Com Thinkpad T14 Gen 4, Caixa Baixa, Uma Wlan",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$192,Preço atual: R$182
"Nome: Compatível Novo Para Pavilion Aero 13, Base Inferior",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$482,Preço atual: R$457
Nome: Notebook Lenovo V15 G4 Iru Intel Core I3 8gb 256gb W11 15.6,Vendedor: Por Lenovo,Avaliação: 3.8 (5 reviews),Preço antigo: R$2.999,Preço atual: R$2.629
"Nome: Compatível Novo Para Latitude 5530 E5530 Lcd, Capa Traseira,",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$187
Nome: Notebook Lenovo LOQ 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Linux 15.6 - 83khs00100 Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.9 (22 reviews),Preço antigo: —,Preço atual: R$6.579
Nome: Compatível Enfriador Dell Inspiron 23 5348 Optiplex 9030,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$256,Preço atual: R$243
"Nome: Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza",Vendedor: Por Positivo,Avaliação: 4.7 (230 reviews),Preço antigo: R$2.199,Preço atual: R$1.499
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 16gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo Cinza Grafite Vjfe69f11xb0121h - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.8 (134 reviews),Preço antigo: R$4.799,Preço atual: R$3.449
Nome: Notebook 2 Em 1 Positivo Duo C4128bp-1 11.6 Cinza 4gb De Ram - 128gb Ssd - Intel Celeron,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
"Nome: MacBook Pro MacBook Pro 14"" M3 Pro 14"" space black 18GB de Ram - 1TB SSD - Apple M3",Vendedor: Por Mobi Phone,Avaliação: 4.9 (53 reviews),Preço antigo: —,Preço atual: R$20.575
"Nome: Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey",Vendedor: Por NegociuN,Avaliação: 5.0 (2 reviews),Preço antigo: R$4.089,Preço atual: R$3.329
Nome: Notebook Lenovo Yoga Slim 7 14imh9 14 Intel Core Ultra 7 155h 16gb 512gb Ssd Windows 11 - 83gm0005br Luna Grey,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$7.099,Preço atual: R$6.229
Nome: Notebook Lenovo V14 G4 Amd Ryzen 3 8gb 256gb Ssd Dos 14,Vendedor: Por Lenovo,Avaliação: 4.9 (13 reviews),Preço antigo: —,Preço atual: R$2.249
Nome: Capa Cinza Com Dobradiça Compatível Para Ideapad 3-15iml05,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$108
Nome: Notebook Lenovo Lenovo V14 G4 Amd Ryzen 5 8gb 256gb Linux,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: R$2.699,Preço atual: R$2.379
"Nome: Notebook Vaio F14 13ª Gen Intel Core I5 16gb 512gb Ssd 14 Full Hd Antirreflexo Windows 11 Home Plus, Warm White, Desbloqueio Facial E Por Digital, Teclado Retroiluminado Pc8970c11x-b0611w",Vendedor: Por Vaio,Avaliação: — (— reviews),Preço antigo: R$6.049,Preço atual: R$5.199
Nome: Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i7-13620h 16gb 512gb Ssd Linux 15.3 - 83nss00100 Luna Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$3.959
Nome: Notebook Lenovo T14 G5 Intel Core Ultra 7 32gb 512gb W11pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$10.889
"Nome: Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I7, 16gb, 512gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite",Vendedor: Por Samsung,Avaliação: 4.9 (441 reviews),Preço antigo: R$5.699,Preço atual: R$5.414
Nome: Notebook Lenovo V14 G4 Intel Core i5 16GB RAM 512GB SSD Windows 11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.229
Nome: Notebook Lenovo ThinkBook 14 G6 Intel Core i5-13420H 16GB 512GB SSD Windows 11 - 21NQ000PBR Arctic Grey,Vendedor: Por Lenovo,Avaliação: 5.0 (7 reviews),Preço antigo: R$4.999,Preço atual: R$4.384
"Nome: Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W",Vendedor: não encontrado,Avaliação: 4.9 (660 reviews),Preço antigo: —,Preço atual: R$3.640
"Nome: Prancheta Eletrônica Compatível, Bloco De Notas",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$167,Preço atual: R$159
Nome: Nova Capa Traseira Compatível Para Thinkpad E480 E490 Lcd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$167,Preço atual: R$159
